trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
112,False,"{'a': 0.5, 'e': 0.32627979462303947}",20,5,20.40049779496975,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,7,-2.337942072659833,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.31981902181630384}",30,10,-30.353297761598718,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.31663676937905316}",20,11,15.227743757278914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.3134861808826053}",20,0,-74.12814576306998,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.31036694126548503}",35,14,24.408992941271627,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.30727873860113125}",35,10,-16.31545153789217,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.3042212640667041}",20,0,1.5279559771014761,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.30119421191220214}",20,0,-2.9435495648359553,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.2981972794298874}",25,12,-19.29446132472734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
122,False,"{'a': 0.5, 'e': 0.2952301669240142}",20,11,15.833081360739326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.2922925776808594}",30,0,-9.509965851537645,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.2893842179390506}",20,10,-28.53772197156682,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.2865047968601901}",25,9,-39.474558145542396,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
126,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,9,21.272617216458787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.2808316217783798}",35,0,-18.154111287860772,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.27803730045319414}",20,16,7.874240474044022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.27527078308975234}",25,18,12.331207676426466,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.2725317930340126}",25,0,20.60965573526028,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.2698200563846868}",25,10,21.4775684720653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.26713530196585034}",20,13,6.857171265161739,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.26447726129982396}",25,18,-1.4617069826022933,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.261845668580326}",25,7,-15.45795790036213,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.2592402606458915}",30,12,28.248916497459515,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,12,1.7526437413995735,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.25410695955280027}",20,11,3.1885746186788397,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.25157855305975646}",25,3,18.50266619656699,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24907530463166816}",20,8,-55.70173858428488,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
140,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,16,9.777172923207026,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2441432831534371}",25,19,12.445405191499045,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.24171401689703645}",20,8,21.77464805817253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.23930892224375455}",25,14,-59.31958315120417,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
144,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,17,13.688062527915633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.23457028809379765}",25,0,-12.567671551012339,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.23223627472975883}",25,19,1.743267432664851,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22992548518672384}",25,3,-23.34674433482136,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
148,False,"{'a': 0.5, 'e': 0.22763768838381274}",25,8,33.014095427012926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.22537265553943872}",20,2,-30.834737023674037,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
150,False,"{'a': 0.5, 'e': 0.22313016014842982}",25,17,14.2628093302158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.2209099779593782}",25,14,10.60309250449884,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.21871188695221475}",25,0,-19.0752967004523,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.21653566731600707}",20,8,17.748839592950315,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.21438110142697794}",25,0,-38.198497553937536,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
155,False,"{'a': 0.5, 'e': 0.21224797382674304}",30,12,24.092475268558974,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.21013607120076472}",25,6,33.186350777635674,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.20804518235702046}",20,11,4.086944576591588,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.20597509820488344}",20,10,16.82246203609634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20392561173421342}",20,15,10.823019490062164,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.20189651799465538}",35,15,8.037177025336291,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.1998876140751445}",25,0,-36.6880511774824,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
162,False,"{'a': 0.5, 'e': 0.19789869908361465}",25,17,15.336116954587114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.19592957412690934}",25,12,24.884086912338795,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.19398004229089189}",25,10,-6.197544688056202,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.19204990862075408}",30,16,-7.389438584734621,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.1901389801015205}",25,17,12.526134081754924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.1882470656387468}",20,8,-26.21652780578603,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.18637397603940997}",25,17,-17.695039443071487,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18451952399298926}",30,17,11.9742242211063,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.18268352405273466}",25,2,-0.15583563389913446,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.1808657926171221}",20,13,0.4516789964199497,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17906614791149322}",20,0,-47.501907619370826,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.17728440996987782}",25,18,16.270155247018494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17552040061699686}",25,11,-8.353092303037494,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17377394345044514}",20,8,23.103604285297116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.17204486382305054}",25,3,-51.99616549002038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
177,False,"{'a': 0.5, 'e': 0.17033298882540943}",20,8,20.826570812332665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,1,0.545163897705488,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.1669601696670407}",25,18,3.4646121467655244,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.16529888822158653}",20,8,20.81038481215977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.16365413680270405}",25,0,16.765479902838866,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.16202575093388075}",35,25,0.3090584308001725,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.16041356777517274}",20,11,18.443520034488756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15881742610692068}",20,8,7.499831620071086,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.1572371663136276}",25,0,19.25179579313912,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.1556726303679973}",20,13,12.480809786976845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.1541236618151314}",20,14,13.232307792638682,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.15259010575688386}",20,0,18.479955756285644,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.15107180883637084}",30,21,-26.656868314063978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
190,False,"{'a': 0.5, 'e': 0.14956861922263504}",30,17,12.651222158653594,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14808038659546244}",20,15,10.073850546515335,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.14660696213035015}",25,10,-3.4524858763012967,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.14514819848362373}",25,10,1.3665232560991922,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.14370394977770293}",20,12,13.910874666367148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.1422740715865136}",25,12,11.297954201258612,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.140858420921045}",25,7,-3.0939133166205157,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.13945685621505094}",20,0,6.429665160280701,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.13806923731089282}",20,0,24.939572304772184,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.13669542544552385}",20,13,13.974680809761221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.1353352832366127}",30,0,-5.169897494315224,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.13398867466880493}",35,19,-11.703772440703045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.13265546508012172}",20,6,9.845728055094876,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.13133552114849303}",25,15,19.977848633843205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.1300287108784259}",25,7,32.26935305606766,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.12873490358780423}",25,15,3.923838055992097,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.12745396989482075}",20,4,22.6598663138599,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.12618578170503877}",20,1,10.375470036177225,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12493021219858241}",20,0,-61.0587048573679,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.12368713581745483}",20,6,23.42681482247277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.1224564282529819}",25,11,25.5009667422381,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.12123796643338168}",25,8,6.080208085785029,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.12003162851145673}",25,13,21.51010316101306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.11883729385240965}",20,14,5.435819746867878,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11765484302177918}",30,13,30.439209508088712,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11648415777349697}",20,8,23.835612239000927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.11532512103806251}",20,9,8.477168334398025,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.1141776169108365}",20,12,2.14748461775739,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11304153064044985}",25,12,26.92133491553116,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.11191674861732888}",20,14,12.403594132528896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.11080315836233387}",25,15,3.137765585041387,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.10970064851551141}",25,14,21.83766951166519,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10860910882495796}",20,6,23.751333742041503,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.10752843013579495}",20,6,9.869261503360352,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.1064585043792528}",35,9,-3.423397372424962,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
225,False,"{'a': 0.5, 'e': 0.10539922456186433}",25,14,6.0627929186353,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.104350484754765}",25,11,0.6792765107741678,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.1033121800831002}",25,12,24.513465547994755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.10228420671553744}",30,13,19.965813791103173,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.1012664618538834}",25,13,22.906031979326887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.1002588437228037}",20,4,11.346554038429876,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.09926125155964566}",20,0,28.57951486614591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.09827358560436154}",20,10,19.04787124168243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09729574708953276}",20,12,4.3891178994232884,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.09632763823049303}",20,12,2.196899948781687,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.09536916221554961}",35,12,27.15643544147359,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.09442022319630235}",30,15,-10.265551726215445,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.09348072627805847}",25,14,20.083629798804807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.09255057751034329}",25,0,41.26259810766734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.09162968387750484}",20,2,14.611487075039125,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
